_id,Date,Agegroup,At least one dose_cumulative,Second_dose_cumulative,fully_vaccinated_cumulative,third_dose_cumulative,Total population,Percent_at_least_one_dose,Percent_fully_vaccinated,Percent_3doses
1565,2021-05-07,30-39yrs,440708,44609.0,,,2056059,0.214,0.022,
1566,2021-05-07,40-49yrs,686524,48132.0,,,1876583,0.366,0.026,
1567,2021-05-07,50-59yrs,1020052,60221.0,,,2060934,0.495,0.029,
1568,2021-05-07,60-69yrs,1346103,53271.0,,,1795046,0.75,0.03,
1569,2021-05-07,70-79yrs,1003958,38773.0,,,1159902,0.866,0.033,
1570,2021-05-07,80+,628030,109712.0,,,679266,0.925,0.162,
1571,2021-05-07,Adults_18plus,5499341,389339.0,,,12083325,0.455,0.032,
1572,2021-05-07,Ontario_12plus,5504723,389821.0,,,13034844,0.4223,0.0299,
1573,2021-05-07,Undisclosed_or_missing,1774,212.0,,,0,,,
1574,2021-05-08,12-17yrs,5747,491.0,,,951519,0.006,0.001,
1575,2021-05-08,18-29yrs,402772,34879.0,,,2455535,0.164,0.014,
1576,2021-05-08,30-39yrs,470740,44913.0,,,2056059,0.229,0.022,
1577,2021-05-08,40-49yrs,713159,48486.0,,,1876583,0.38,0.026,
1578,2021-05-08,50-59yrs,1049389,60654.0,,,2060934,0.509,0.029,
1579,2021-05-08,60-69yrs,1360946,53860.0,,,1795046,0.758,0.03,
1580,2021-05-08,70-79yrs,1007775,39298.0,,,1159902,0.869,0.034,
1581,2021-05-08,80+,628965,110081.0,,,679266,0.926,0.162,
1582,2021-05-08,Adults_18plus,5633746,392171.0,,,12083325,0.466,0.032,
1583,2021-05-08,Ontario_12plus,5639493,392662.0,,,13034844,0.4326,0.0301,
1584,2021-05-08,Undisclosed_or_missing,1816,212.0,,,0,,,
1585,2021-05-09,12-17yrs,6085,500.0,,,951519,0.006,0.001,
1586,2021-05-09,18-29yrs,430076,35022.0,,,2455535,0.175,0.014,
1587,2021-05-09,30-39yrs,496501,45110.0,,,2056059,0.241,0.022,
1588,2021-05-09,40-49yrs,736772,48694.0,,,1876583,0.393,0.026,
1589,2021-05-09,50-59yrs,1076212,60944.0,,,2060934,0.522,0.03,
1590,2021-05-09,60-69yrs,1372846,54279.0,,,1795046,0.765,0.03,
1591,2021-05-09,70-79yrs,1010123,39696.0,,,1159902,0.871,0.034,
1592,2021-05-09,80+,629615,110236.0,,,679266,0.927,0.162,
1593,2021-05-09,Adults_18plus,5752145,393981.0,,,12083325,0.476,0.033,
1594,2021-05-09,Ontario_12plus,5758230,394481.0,,,13034844,0.4418,0.0303,
1595,2021-05-09,Undisclosed_or_missing,1853,212.0,,,0,,,
1596,2021-05-10,12-17yrs,6247,509.0,,,951519,0.007,0.001,
1597,2021-05-10,18-29yrs,456428,35071.0,,,2455535,0.186,0.014,
1598,2021-05-10,30-39yrs,518706,45173.0,,,2056059,0.252,0.022,
1599,2021-05-10,40-49yrs,753759,48790.0,,,1876583,0.402,0.026,
1600,2021-05-10,50-59yrs,1096461,61109.0,,,2060934,0.532,0.03,
1601,2021-05-10,60-69yrs,1379103,54570.0,,,1795046,0.768,0.03,
1602,2021-05-10,70-79yrs,1011745,39890.0,,,1159902,0.872,0.034,
1603,2021-05-10,80+,630084,110338.0,,,679266,0.928,0.162,
1604,2021-05-10,Adults_18plus,5846286,394941.0,,,12083325,0.484,0.033,
1605,2021-05-10,Ontario_12plus,5852533,395450.0,,,13034844,0.449,0.0303,
1606,2021-05-10,Undisclosed_or_missing,1875,212.0,,,0,,,
1607,2021-05-11,12-17yrs,6473,513.0,,,951519,0.007,0.001,
1608,2021-05-11,18-29yrs,484629,35255.0,,,2455535,0.197,0.014,
1609,2021-05-11,30-39yrs,543652,45442.0,,,2056059,0.264,0.022,
1610,2021-05-11,40-49yrs,771790,49134.0,,,1876583,0.411,0.026,
1611,2021-05-11,50-59yrs,1117815,61600.0,,,2060934,0.542,0.03,
1612,2021-05-11,60-69yrs,1389313,55207.0,,,1795046,0.774,0.031,
1613,2021-05-11,70-79yrs,1014259,40431.0,,,1159902,0.874,0.035,
1614,2021-05-11,80+,630795,110718.0,,,679266,0.929,0.163,
1615,2021-05-11,Adults_18plus,5952253,397787.0,,,12083325,0.493,0.033,
1616,2021-05-11,Ontario_12plus,5958726,398300.0,,,13034844,0.4571,0.0306,
1617,2021-05-11,Undisclosed_or_missing,1901,212.0,,,0,,,
1618,2021-05-12,12-17yrs,6771,533.0,,,951519,0.007,0.001,
1619,2021-05-12,18-29yrs,519831,35835.0,,,2455535,0.212,0.015,
1620,2021-05-12,30-39yrs,575685,46068.0,,,2056059,0.28,0.022,
1621,2021-05-12,40-49yrs,795806,49814.0,,,1876583,0.424,0.027,
1622,2021-05-12,50-59yrs,1144235,62526.0,,,2060934,0.555,0.03,
1623,2021-05-12,60-69yrs,1401493,56341.0,,,1795046,0.781,0.031,
1624,2021-05-12,70-79yrs,1017594,41201.0,,,1159902,0.877,0.036,
1625,2021-05-12,80+,631748,111218.0,,,679266,0.93,0.164,
1626,2021-05-12,Adults_18plus,6086392,403003.0,,,12083325,0.504,0.033,
1627,2021-05-12,Ontario_12plus,6093163,403536.0,,,13034844,0.4675,0.031,
1628,2021-05-12,Undisclosed_or_missing,1931,213.0,,,0,,,
1629,2021-05-13,12-17yrs,7242,570.0,,,951519,0.008,0.001,
1630,2021-05-13,18-29yrs,555498,36462.0,,,2455535,0.226,0.015,
1631,2021-05-13,30-39yrs,607273,46707.0,,,2056059,0.295,0.023,
1632,2021-05-13,40-49yrs,817811,50591.0,,,1876583,0.436,0.027,
1633,2021-05-13,50-59yrs,1170077,63545.0,,,2060934,0.568,0.031,
1634,2021-05-13,60-69yrs,1413740,57344.0,,,1795046,0.788,0.032,
1635,2021-05-13,70-79yrs,1020896,41896.0,,,1159902,0.88,0.036,
1636,2021-05-13,80+,632662,111761.0,,,679266,0.931,0.165,
1637,2021-05-13,Adults_18plus,6217957,408306.0,,,12083325,0.515,0.034,
1638,2021-05-13,Ontario_12plus,6225199,408876.0,,,13034844,0.4776,0.0314,
1639,2021-05-13,Undisclosed_or_missing,1951,214.0,,,0,,,
1640,2021-05-14,12-17yrs,7889,588.0,,,951519,0.008,0.001,
1641,2021-05-14,18-29yrs,592792,37476.0,,,2455535,0.241,0.015,
1642,2021-05-14,30-39yrs,640026,47770.0,,,2056059,0.311,0.023,
1643,2021-05-14,40-49yrs,842227,51856.0,,,1876583,0.449,0.028,
1644,2021-05-14,50-59yrs,1195795,65008.0,,,2060934,0.58,0.032,
1645,2021-05-14,60-69yrs,1424353,58789.0,,,1795046,0.793,0.033,
1646,2021-05-14,70-79yrs,1023850,42867.0,,,1159902,0.883,0.037,
1647,2021-05-14,80+,633590,112336.0,,,679266,0.933,0.165,
1648,2021-05-14,Adults_18plus,6352633,416102.0,,,12083325,0.526,0.034,
1649,2021-05-14,Ontario_12plus,6360522,416690.0,,,13034844,0.488,0.032,
1650,2021-05-14,Undisclosed_or_missing,1989,215.0,,,0,,,
1651,2021-05-15,12-17yrs,8354,606.0,,,951519,0.009,0.001,
1652,2021-05-15,18-29yrs,632310,38526.0,,,2455535,0.258,0.016,
1653,2021-05-15,30-39yrs,676064,49030.0,,,2056059,0.329,0.024,
1654,2021-05-15,40-49yrs,872712,53095.0,,,1876583,0.465,0.028,
1655,2021-05-15,50-59yrs,1222679,66436.0,,,2060934,0.593,0.032,
1656,2021-05-15,60-69yrs,1434124,59988.0,,,1795046,0.799,0.033,
1657,2021-05-15,70-79yrs,1026819,43622.0,,,1159902,0.885,0.038,
1658,2021-05-15,80+,634464,112752.0,,,679266,0.934,0.166,
1659,2021-05-15,Adults_18plus,6499172,423449.0,,,12083325,0.538,0.035,
1660,2021-05-15,Ontario_12plus,6507526,424055.0,,,13034844,0.4992,0.0325,
1661,2021-05-15,Undisclosed_or_missing,2026,216.0,,,0,,,
1662,2021-05-16,12-17yrs,8979,632.0,,,951519,0.009,0.001,
1663,2021-05-16,18-29yrs,670620,39697.0,,,2455535,0.273,0.016,
1664,2021-05-16,30-39yrs,708156,50168.0,,,2056059,0.344,0.024,
1665,2021-05-16,40-49yrs,899311,54199.0,,,1876583,0.479,0.029,
1666,2021-05-16,50-59yrs,1245808,67768.0,,,2060934,0.604,0.033,
1667,2021-05-16,60-69yrs,1443155,61110.0,,,1795046,0.804,0.034,
1668,2021-05-16,70-79yrs,1028951,44328.0,,,1159902,0.887,0.038,
1669,2021-05-16,80+,635095,113060.0,,,679266,0.935,0.166,
1670,2021-05-16,Adults_18plus,6631096,430330.0,,,12083325,0.549,0.036,
1671,2021-05-16,Ontario_12plus,6640075,430962.0,,,13034844,0.5094,0.0331,
1672,2021-05-16,Undisclosed_or_missing,2048,216.0,,,0,,,
1673,2021-05-17,12-17yrs,9561,643.0,,,951519,0.01,0.001,
1674,2021-05-17,18-29yrs,705834,40191.0,,,2455535,0.287,0.016,
1675,2021-05-17,30-39yrs,736508,50688.0,,,2056059,0.358,0.025,
1676,2021-05-17,40-49yrs,919770,54784.0,,,1876583,0.49,0.029,
1677,2021-05-17,50-59yrs,1263347,68417.0,,,2060934,0.613,0.033,
1678,2021-05-17,60-69yrs,1447844,61571.0,,,1795046,0.807,0.034,
